1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.00189,0.0121,0.02172,0.03935,0.05496,0.06845,0.07941,0.08705,0.09003,0.08912,0.08606,0.08018,0.07024,0.063,0.05332,0.03922,0.02841,0,-0.02841,-0.03922,-0.05332,-0.063,-0.07024,-0.08018,-0.08606,-0.08912,-0.09003,-0.08705,-0.07941,-0.06845,-0.05496,-0.03935,-0.02172,-0.0121,-0.00189
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.00221,0.01412,0.02534,0.04591,0.06412,0.07986,0.09265,0.10156,0.10504,0.10397,0.1004,0.09354,0.08195,0.0735,0.06221,0.04576,0.03315,0,-0.03315,-0.04576,-0.06221,-0.0735,-0.08195,-0.09354,-0.1004,-0.10397,-0.10504,-0.10156,-0.09265,-0.07986,-0.06412,-0.04591,-0.02534,-0.01412,-0.00221
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.00252,0.01613,0.02896,0.05247,0.07328,0.09127,0.10588,0.11607,0.12004,0.11883,0.11475,0.10691,0.09365,0.084,0.07109,0.05229,0.03788,0,-0.03788,-0.05229,-0.07109,-0.084,-0.09365,-0.10691,-0.11475,-0.11883,-0.12004,-0.11607,-0.10588,-0.09127,-0.07328,-0.05247,-0.02896,-0.01613,-0.00252
1,0.95016,0.90027,0.80039,0.70041,0.60034,0.5002,0.4,0.2995,0.24926,0.19904,0.14889,0.09883,0.07386,0.04896,0.02418,0.01189,0,0.01311,0.02582,0.05104,0.07614,0.10117,0.15111,0.20096,0.25074,0.3005,0.4,0.4998,0.59966,0.69959,0.79961,0.89973,0.94984,1
0.00084,0.00698,0.01271,0.02305,0.03193,0.03931,0.04502,0.04869,0.04939,0.04819,0.04574,0.04171,0.03558,0.03138,0.02602,0.01862,0.01324,0,-0.012,-0.0162,-0.02134,-0.02458,-0.02682,-0.02953,-0.03074,-0.03101,-0.03063,-0.02869,-0.02556,-0.02153,-0.01693,-0.01193,-0.00659,-0.00378,-0.00084
1,0.95021,0.90034,0.80049,0.70051,0.60042,0.50025,0.4,0.29937,0.24907,0.1988,0.14861,0.09854,0.07358,0.0487,0.02398,0.01174,0,0.01326,0.02602,0.0513,0.07642,0.10146,0.15139,0.2012,0.25093,0.30063,0.4,0.49975,0.59958,0.69949,0.79951,0.89966,0.94979,1
0.00105,0.00832,0.01513,0.02741,0.03804,0.04692,0.05385,0.05836,0.0594,0.05809,0.05531,0.05062,0.04338,0.03837,0.03194,0.02297,0.01639,0,-0.01515,-0.02055,-0.02726,-0.03157,-0.03462,-0.03844,-0.04031,-0.04091,-0.04064,-0.03936,-0.03439,-0.02914,-0.02304,-0.01629,-0.00901,-0.00512,-0.00105
1,0.95025,0.9004,0.80058,0.70061,0.60051,0.50029,0.4,0.29925,0.24889,0.19857,0.14833,0.09824,0.0733,0.04845,0.02378,0.01158,0,0.01342,0.02622,0.05155,0.0767,0.10176,0.15167,0.20143,0.25111,0.30075,0.4,0.49971,0.59949,0.69939,0.79942,0.8996,0.94975,1
0.00126,0.00966,0.01753,0.03178,0.04413,0.05453,0.06267,0.06803,0.0694,0.06799,0.06486,0.05951,0.05118,0.04537,0.03786,0.02733,0.01954,0,-0.0183,-0.02491,-0.03318,-0.03857,-0.04242,-0.04733,-0.04986,-0.05081,-0.05064,-0.04803,-0.04321,-0.03675,-0.02913,-0.02066,-0.01141,-0.00646,-0.00126
1,0.95033,0.90054,0.80078,0.70081,0.60068,0.50039,0.4,0.299,0.24852,0.19809,0.14778,0.09768,0.07273,0.04794,0.02337,0.01128,0,0.01372,0.02663,0.05206,0.07727,0.10232,0.15222,0.20191,0.25148,0.301,0.4,0.49961,0.59932,0.69919,0.79922,0.89946,0.94967,1
0.00084,0.00855,0.01575,0.02858,0.03942,0.0482,0.05473,0.05869,0.05875,0.05677,0.0532,0.04776,0.03987,0.03471,0.02829,0.01944,0.0138,0,-0.01134,-0.01493,-0.01891,-0.02111,-0.02237,-0.02338,-0.0232,-0.02239,-0.02125,-0.01869,-0.01585,-0.01264,-0.00942,-0.00636,-0.00353,-0.00217,-0.00084
1,0.95041,0.90067,0.80097,0.70102,0.60085,0.50049,0.4,0.29875,0.24814,0.19761,0.14722,0.0971,0.07217,0.04742,0.02297,0.01098,0,0.01402,0.02703,0.05258,0.07783,0.1029,0.15278,0.20239,0.25186,0.30125,0.4,0.49951,0.59915,0.69898,0.79903,0.89933,0.94959,1
0.00105,0.0099,0.01816,0.03296,0.04551,0.0558,0.06356,0.06837,0.06875,0.06668,0.06276,0.05665,0.04766,0.04169,0.0342,0.02411,0.01694,0,-0.01448,-0.01927,-0.02482,-0.02809,-0.03016,-0.03227,-0.03276,-0.0323,-0.03125,-0.02837,-0.02468,-0.02024,-0.01551,-0.01074,-0.00594,-0.00352,-0.00105
1,0.9973,0.97578,0.93365,0.8726,0.7952,0.70475,0.60513,0.50067,0.39597,0.29485,0.20292,0.09148,0.03985,0.0217,0.00897,0.00172,0,0.00375,0.02723,0.0708,0.13238,0.20932,0.29842,0.39612,0.49933,0.6028,0.70198,0.79257,0.87053,0.93238,0.95633,0.97528,0.99723,1
0,0.00059,0.0052,0.0138,0.02532,0.03839,0.05158,0.06347,0.07276,0.0783,0.07831,0.07193,0.05253,0.03553,0.02654,0.01752,0.00862,0,-0.00794,-0.02061,-0.02893,-0.0331,-0.03368,-0.03165,-0.0283,-0.02415,-0.01925,-0.01436,-0.00994,-0.00621,-0.00326,-0.00211,-0.0012,-0.00013,0
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.0013,0.0114,0.0208,0.0375,0.0518,0.0636,0.0724,0.078,0.0788,0.0767,0.0726,0.0661,0.0563,0.0496,0.0413,0.0299,0.0215,0,-0.0165,-0.0227,-0.0301,-0.0346,-0.0375,-0.041,-0.0423,-0.0422,-0.0412,-0.038,-0.0334,-0.0276,-0.0214,-0.015,-0.0082,-0.0048,-0.0013
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.0016,0.0134,0.0245,0.0441,0.061,0.075,0.0857,0.0925,0.0938,0.0917,0.087,0.0797,0.0683,0.0606,0.0507,0.0371,0.0271,0,-0.0206,-0.0286,-0.0384,-0.0447,-0.049,-0.0542,-0.0566,-0.057,-0.0562,-0.0525,-0.0467,-0.039,-0.0305,-0.0215,-0.0117,-0.0068,-0.0016
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.0019,0.0155,0.0281,0.0508,0.0702,0.0865,0.0989,0.1071,0.1088,0.1065,0.1015,0.0934,0.0805,0.0717,0.0603,0.0445,0.0328,0,-0.0245,-0.0344,-0.0468,-0.0548,-0.0603,-0.0674,-0.0709,-0.0718,-0.0712,-0.0671,-0.0599,-0.0504,-0.0397,-0.028,-0.0153,-0.0087,-0.0019
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.0022,0.0176,0.0318,0.0574,0.0794,0.0979,0.1122,0.1216,0.1238,0.1215,0.1159,0.107,0.0928,0.0829,0.07,0.0521,0.0387,0,-0.0282,-0.0402,-0.0551,-0.0648,-0.0718,-0.0805,-0.0852,-0.0867,-0.0862,-0.0816,-0.0731,-0.0617,-0.0487,-0.0344,-0.0188,-0.0106,-0.0022
1,0.95098,0.90161,0.80233,0.70244,0.60203,0.50118,0.4,0.297,0.24555,0.19427,0.14333,0.093,0.0682,0.0438,0.02012,0.00855,0,0.01615,0.02988,0.0562,0.0818,0.107,0.15667,0.20573,0.25445,0.303,0.4,0.49882,0.59797,0.69756,0.79767,0.89839,0.94902,1
0,0.0193,0.03502,0.06352,0.08824,0.10903,0.12532,0.13606,0.13874,0.13593,0.12959,0.11888,0.10215,0.09052,0.07552,0.05449,0.03892,0,-0.03646,-0.04965,-0.06614,-0.07692,-0.08465,-0.0945,-0.09959,-0.10155,-0.10124,-0.09606,-0.08644,-0.07347,-0.05824,-0.0413,-0.0228,-0.01292,0
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.0013,0.0147,0.0271,0.0489,0.0669,0.0814,0.0919,0.098,0.0976,0.0941,0.088,0.0789,0.0659,0.0576,0.0473,0.0339,0.0244,0,-0.0143,-0.0195,-0.0249,-0.0274,-0.0286,-0.0288,-0.0274,-0.025,-0.0226,-0.018,-0.014,-0.01,-0.0065,-0.0039,-0.0022,-0.0016,-0.0013
0.9989,0.9904,0.9830,0.9735,0.9330,0.8967,0.8759,0.8297,0.7211,0.5327,0.5000,0.4347,0.3087,0.2789,0.1703,0.1464,0.0670,0.0265,0.0011,0.0043,0.0516,0.0670,0.1464,0.2789,0.4024,0.5327,0.5653,0.5976,0.6607,0.7211,0.8536,0.8759,0.9484,0.9830,0.9989
0.0004,0.0035,0.0061,0.0093,0.0217,0.0317,0.0372,0.0486,0.0723,0.1018,0.1054,0.1108,0.1129,0.1114,0.0973,0.0920,0.0654,0.0412,-0.0057,-0.0110,-0.0328,-0.0358,-0.0417,-0.0384,-0.0323,-0.0253,-0.0234,-0.0215,-0.0177,-0.0143,-0.0077,-0.0067,-0.0036,-0.0016,-0.0001
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.0019,0.0189,0.0346,0.0622,0.0855,0.1044,0.1185,0.127,0.1276,0.124,0.1172,0.1066,0.0911,0.0806,0.0675,0.05,0.0376,0,-0.0211,-0.0299,-0.0406,-0.0467,-0.0506,-0.0549,-0.0556,-0.0549,-0.0526,-0.047,-0.0402,-0.0324,-0.0245,-0.0167,-0.0093,-0.0055,-0.0019
1,0.95,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.25,0.2,0.15,0.1,0.075,0.05,0.025,0.0125,0,0.0125,0.025,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,1
0.0022,0.0211,0.0385,0.0385,0.095,0.116,0.1318,0.1416,0.1427,0.1388,0.1317,0.1204,0.1035,0.0924,0.0782,0.0584,0.0445,0,-0.0242,-0.0348,-0.0478,-0.0562,-0.0615,-0.0675,-0.0698,-0.0692,-0.0676,-0.0616,-0.0534,-0.044,-0.0335,-0.0231,-0.0127,-0.0074,-0.0022
1,0.95196,0.9032,0.80464,0.70487,0.60405,0.50235,0.4,0.29401,0.24111,0.18858,0.13674,0.08611,0.06153,0.03775,0.01536,0.0053,0,0.0197,0.03464,0.06225,0.08847,0.11389,0.16326,0.21142,0.25889,0.30599,0.4,0.49765,0.59595,0.69513,0.79536,0.8968,0.94804,1
0,0.0224,0.04099,0.07447,0.10312,0.12674,0.14474,0.15606,0.15738,0.15287,0.14416,0.13045,0.11012,0.09651,0.07942,0.05624,0.03964,0,-0.03472,-0.04656,-0.06066,-0.06931,-0.07512,-0.08169,-0.08416,-0.08411,-0.08238,-0.07606,-0.06698,-0.05562,-0.04312,-0.03003,-0.01655,-0.00964,0
0.9976,0.9896,0.9764,0.9348,0.7974,0.7537,0.7070,0.5548,0.5018,0.4486,0.3959,0.2920,0.2434,0.1978,0.1559,0.0852,0.0175,0.0060,0.0001,0.0159,0.0315,0.0519,0.2144,0.2566,0.3013,0.3962,0.4469,0.4982,0.6009,0.6997,0.7463,0.7904,0.8314,0.9747,0.9885
0.0022,0.0049,0.0094,0.0228,0.0608,0.0710,0.0808,0.1054,0.1112,0.1155,0.1182,0.1158,0.1106,0.1030,0.0934,0.0701,0.0320,0.0203,0.0095,-0.0138,-0.0178,-0.0200,-0.0112,-0.0075,-0.0038,0.0018,0.0037,0.0054,0.0079,0.0085,0.0082,0.0075,0.0064,0.0002,-0.0006
